title,price,rating,reviews,ASIN,Manufacturer,URL,description
EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,"₹1,448",4.2 out of 5 stars,495 ratings,,Avon Lifestyle Pvt Ltd,https://amazon.in/sspa/click?ie=UTF8&spc=MToxNzI0MjI1ODc3MDY1NzUzOjE2NzU0MTcxMjQ6c3BfYnRmOjIwMDk3Nzk2NjI5NDk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675417124%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Colour: Black : For men and women    Pattern Name: Checkered; Pocket Description: Utility Pocket; Lining Description: Polyester; Style Name: Daypack Backpacks; Age Range Description: Adult; Closure Type: Zipper    Age Range Description: Adult; Style Name: Daypack Backpacks; Outer Material Type: Polyester; Lining Description: Polyester; Pocket Description: Utility Pocket; Closure Type: Zipper    Water Resistance Level: Water Resistant; Warranty Description: 1; Special Features: Laptop Compartment; Compartment Description: Up To 14 Inches
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998.00,3.9 out of 5 stars,684 ratings,B01LXNNFDF,Backpack International Pvt Ltd,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk3NjY0NTI5MTU2OTIyOjE2NzU0MTcyMjY6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675417226%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Laptop Compatibility: Yes, Laptop size: 15.6 inches    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)    Warranty type: Manufacturer; 12 months warranty against manufacturing defects"
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599.00,,33 ratings,B0BH8S9QGH,B0BH8S9QGH,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk3NjY0NTI5MTU2OTIyOjE2NzU0MTcyMjY6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675417226%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.     Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag     Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.     Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery     Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester"
BROGBUS Leather Men Bag Business Messenger,₹989.00,4.1 out of 5 stars,367 ratings,B09QLD9GJY,BROGBUS,https://amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-99,"Messenger Cross Body Bag: Handbags are considered as a fashion statement and also is a great utility. Hand bags can be used to carry important personal belongings which are needed on a daily basis. Hand Bags are very important in completing the outfit. They can be used to improve your appearance, and you can actually convey the look you want others to perceive simply by adjusting your appearance.    Lightweight and Premium Leather: This is high quality classic genuine leather messenger bag from Wild Horn. Featuring an elegant design, hand stitched, dyed and aged messenger bag is long-lasting, light weight and a fine quality genuine leather product.    Adjustable Strap : This bag comes with an adjustable strap. They are great if sometimes you would like to wear your bag on your shoulder and other times you want to wear it across the body. You can just change the length to suit the need.    Dimensions and Ideal Application: This messenger bag has main interior compartment with flap top closure for added security and a fully lined interior that includes zip pocket and slip pockets for organization. One rear zip pocket. The compartment has dedicated space for, I pad, tablet, phone & other small accessories. (DIMENSION: L- 10.05inch H- 11.5inch W- 3inch)"
"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹279,,256 ratings,B0B2RKM6M8,B0B259ZFDC,https://amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-100,"Care Instructions: Machine Wash    Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more    Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure)    Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag    Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase    Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing"
"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",₹449.00,3.8 out of 5 stars,"1,215 ratings",B076QFBFRG,,https://amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-101,"Generous overall size of 32 x 15 x 44 cm (LxBxH)    2 compartments, including a padded laptop compartment ideal for carrying laptops up to 15.6 inches    Bottle pockets on both sides for storing bottles, earphones, tickets and other smaller items    Made with wear-resistant Polyester material for a longer life    Reflectors on backpack promote visibility at night when on the road"
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998.00,3.9 out of 5 stars,684 ratings,B01LXNNFDF,Backpack International Pvt Ltd,https://amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-102,"Laptop Compatibility: Yes, Laptop size: 15.6 inches    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)    Warranty type: Manufacturer; 12 months warranty against manufacturing defects"
"House of Quirk Hanging Travel Toiletry Bag, Waterproof Dopp Kit for Shaving Makeup Accessories, Men Cosmetic Organizer with Large Capacity, for Gym, Camping - Black",₹399.00,4.0 out of 5 stars,"1,922 ratings",B072MH8KBB,,https://amazon.in/House-Quirk-Hanging-Toiletry-Organizer/dp/B072MH8KBB/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-103,"Size - 25 x 15 x 13.5 cm. A large compartment and Mesh pockets to keep all personal belongings (Shaving Kit, Cosmetic, Shampoo, Facial Cleanser, Toothbrush, etc.) in one place; Suitable for personal Travel    Water-resistant material -- High Quality water-resistant fabric (durable and Lightweight); strong hanging hook, best zipper and high standard workmanship to ensure your toiletry bag.    Handy User-friendly design -- Main compartment features mesh pockets and main storage room for large item organize; Zippered front pocket adding extra storage    Easy to carry and hang -- A built-in strong hanging hook, easy to keep on towel racks, shower rods or on door knobs. Durable carrying handle convenient to carry or hung up.    Multiple Applications -- Ideal for vacation, business, gym, camping or outdoor activity."
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹689.00,3.9 out of 5 stars,"2,693 ratings",B09VTDMRY7,FUR JADEN,https://amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-104,Care Instructions: Wipe with Damp Cloth    Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.    USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.    Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.    Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects    Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester
"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",₹565.00,,"9,226 ratings",B085S444JV,,https://amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-105,"30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction."
"Genie Spritz Daypack 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags for Travelling Purpose. Latest Collection of Backpack for women (Rose)",₹349.00,4.2 out of 5 stars,"2,288 ratings",B083ZDT8SD,Safari,https://amazon.in/Genie-Spritz-Daypack-Fashion-Backpack/dp/B083ZDT8SD/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-106,"Outer Material : Nylon Twill, Color:Rose, Capacity : 13.5 Litres, Dimension : 28.5 X 13.5 X 35 Cm, Number Of Compartments : 1, Laptop Compatibility : No, 1 Large Volume Compartment That Can Fit In A A4 Sized Notebook    Extremely Light Weight Making It Easy To Carry; Twill Material Lends A Shine To The Daypac. It Is Super Soft To Touch And Makes The Daypac Durable    This Daypack Has A Top Opening Zipper That Makes It Easy To Carry Essentials    It Is Also Water Resistant So You Don'T Have To Worry About Spills    Special Features: Lightweight; Age Range Description: Adult"
"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699.00,,,B0BQ3ND145,B0BQ3ND145,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk3NjY0NTI5MTU2OTIyOjE2NzU0MTcyMjY6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675417226%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.    Laptop Backapck bag for men casual    backapck for men    men backpack    men bag"
"Tabelito® Volt Casual Laptop Backpack/Office/School/College/Business/Unisex Travel Backpacks Compatible with 15.6 inch Laptop 30 L Waterproof Boys & Girls, Blue-(6 Month Warranty)",₹599.00,,38 ratings,B0BML8MB65,,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk3NjY0NTI5MTU2OTIyOjE2NzU0MTcyMjY6c3BfbXRmOjIwMTE2Njk3MTgxODk4OjowOjo&url=%2FTabelito%25C2%25AE-Backpack-Backpacks-Compatible-Waterproof%2Fdp%2FB0BML8MB65%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675417226%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"VOLT Laptop Backpack for Travel, Business and Work with Lots of Space & Pockets --- Separate laptop compartment that can accommodate laptops up to 15.6 inches, and large main space with store books, wallets, clothes and other daily necessities. Multifunctional pockets in the main compartment can hold pens, cards, keys, etc. to keep your belongings in order. The external front zipper and two side pockets are also good choices for water bottle or umbrella.    The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Made In India: TABELITO VOLT Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Tabelito Delta casual backpack comes with 6 month of warranty"
Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),₹471.00,4.0 out of 5 stars,"1,064 ratings",B0BJVDN7VT,,https://amazon.in/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1675417226&sprefix=ba%2Caps%2C283&sr=8-109,"Wesley laptop bag professional series 15.6 inch    Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well.    Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.    Luggage strap which helps to easily fix the briefcase on handle of your trolley    Trendy look and design. Dimensions: 17 x12.5x3.5 inch"
